Title;Artist;Genre;Track URL;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;time_signature
Big Energy (feat. DJ Khaled) - Remix;Latto, Mariah Carey, DJ Khaled;R&B;https://open.spotify.com/track/4nmD4awtUUCC4AGETpUiuP;0.867;0.771;11.0;-3.688;0.0;0.0939;0.0385;0.0;0.133;0.715;106.021;181666.0;4.0
Honest (feat. Don Toliver);Justin Bieber, Don Toliver;R&B;https://open.spotify.com/track/2KdKh9vHbKW0tZLqtpxxI0;0.81;0.655;8.0;-6.779;0.0;0.0698;0.127;8.16e-05;0.105;0.809;150.002;193322.0;4.0
Cloak & Dagger (feat. J Hus);Burna Boy, J Hus;R&B;https://open.spotify.com/track/0cE68B5sCz9f3snJ5ueTGZ;0.62;0.601;8.0;-6.635;1.0;0.221;0.154;0.00108;0.271;0.46;103.748;211050.0;4.0
ANGEL;Brent Faiyaz;R&B;https://open.spotify.com/track/4mgSk2zxeT03FLtSlnzxwt;0.461;0.46;6.0;-7.949;0.0;0.0307;0.591;0.0;0.0847;0.31;75.141;219241.0;4.0
Flight's Booked;Drake;R&B;https://open.spotify.com/track/23Z3bbYcl1PdcPJemLa4zc;0.593;0.41;3.0;-13.097;0.0;0.0531;0.886;0.0993;0.115;0.201;122.584;254407.0;4.0
Skyline;Khalid;R&B;https://open.spotify.com/track/1QxIFMs4M8qd5cbJJu80v4;0.733;0.653;11.0;-6.094;1.0;0.0391;0.0179;0.0218;0.184;0.752;119.996;182895.0;5.0
Finesse;Pheelz, BNXN fka Buju;R&B;https://open.spotify.com/track/4Gasn91fsCefnN8zM5GjA8;0.859;0.551;1.0;-7.916;0.0;0.149;0.559;0.0;0.194;0.777;102.049;155293.0;4.0
Over;Lucky Daye;R&B;https://open.spotify.com/track/23CKxEwKWsLs6LD5poGOLM;0.65;0.555;6.0;-5.971;0.0;0.0719;0.502;0.0;0.104;0.352;103.081;207413.0;4.0
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues);Tyler, The Creator, Brent Faiyaz, Fana Hues;R&B;https://open.spotify.com/track/3EG9FJ0ToLfgnc1IG2Z1wz;0.468;0.652;0.0;-4.912;1.0;0.0722;0.333;0.000318;0.55;0.39;140.223;588139.0;4.0
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign);Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign;R&B;https://open.spotify.com/track/5B0kgjHULYJhAQkK5XsMoC;0.493;0.653;0.0;-5.666;0.0;0.0466;0.269;0.0;0.511;0.852;142.347;121573.0;4.0
SKIT: OBLIVION;Brent Faiyaz;R&B;https://open.spotify.com/track/4jVVDplelsJ5ALtslwVIGY;0.446;0.144;1.0;-22.89;1.0;0.222;0.725;0.576;0.113;0.162;84.734;166594.0;3.0
Baby;Aitch, Ashanti;R&B;https://open.spotify.com/track/3pudQCMnsFGwOElTZmuml8;0.769;0.868;4.0;-5.772;0.0;0.214;0.194;0.0;0.159;0.54;103.909;177733.0;4.0
Hrs & Hrs;Muni Long;R&B;https://open.spotify.com/track/3M5azWqeZbfoVkGXygatlb;0.523;0.521;6.0;-4.746;1.0;0.159;0.607;0.0;0.107;0.661;133.953;204317.0;3.0
SKIT: WAKE UP CALL;Brent Faiyaz;R&B;https://open.spotify.com/track/4ySnAthMdhRetSug0JEO64;0.496;0.425;1.0;-20.25;1.0;0.662;0.557;0.0062;0.103;0.0456;91.802;305010.0;4.0
Yebba’s Heartbreak;Drake, Yebba;R&B;https://open.spotify.com/track/1PDP7mLiAMwhfmgIwzhOm2;0.476;0.161;8.0;-11.665;0.0;0.0407;0.967;0.0381;0.109;0.0908;119.614;133763.0;4.0
16;Baby Keem;R&B;;;;;;;;;;;;;;
The Color Violet;Tory Lanez;R&B;https://open.spotify.com/track/3azJifCSqg9fRij2yKIbWz;0.645;0.534;6.0;-10.8;0.0;0.0479;0.157;0.0;0.0863;0.463;105.02;226467.0;4.0
lost souls (with Brent Faiyaz);Baby Keem, Brent Faiyaz;R&B;https://open.spotify.com/track/02rdXe0KhMe8p6ZHzYtuw0;0.649;0.347;1.0;-7.67;0.0;0.404;0.485;3.24e-05;0.154;0.176;169.994;269728.0;4.0
No Love (with SZA);Summer Walker, SZA;R&B;https://open.spotify.com/track/08SB2OtZkaliju77WYEKxk;0.707;0.618;1.0;-5.825;0.0;0.19;0.17;0.0;0.293;0.517;133.876;231498.0;4.0
Solid (feat. Blxst & Kehlani);Burna Boy, Blxst, Kehlani;R&B;https://open.spotify.com/track/1XhaUSmhANVIRtDvs7p2UP;0.554;0.509;1.0;-9.429;1.0;0.339;0.149;1.86e-05;0.094;0.718;199.874;195135.0;4.0
Liability;Drake;R&B;https://open.spotify.com/track/2vy9Ry1TNjCD85TiCbTz0r;0.557;0.706;0.0;-6.592;1.0;0.0649;0.268;0.0;0.132;0.582;105.013;237933.0;4.0
Mercury;Steve Lacy;R&B;https://open.spotify.com/track/3ixe45hov7EBKXm8tYBmvX;0.702;0.712;9.0;-7.435;0.0;0.0584;0.522;0.0263;0.267;0.891;151.017;298160.0;3.0
Lie Again;Giveon;R&B;https://open.spotify.com/track/2OTRqsDes7OYRRwbF2JXsa;0.576;0.36;7.0;-9.321;1.0;0.0352;0.406;0.000103;0.161;0.166;126.836;182440.0;3.0
Rumors (feat. Cardi B);Lizzo, Cardi B;R&B;https://open.spotify.com/track/6KgtcmCF9Ky68XC7ezxl3s;0.827;0.731;4.0;-5.524;0.0;0.088;0.13;0.0;0.418;0.607;118.992;172833.0;4.0
Purple Hearts;Kendrick Lamar, Summer Walker, Ghostface Killah;R&B;https://open.spotify.com/track/1REVvAphiSTJyKQ1fDpHa4;0.567;0.824;3.0;-6.973;0.0;0.296;0.167;2.65e-06;0.149;0.737;138.202;329295.0;4.0
Have Mercy;Chlöe;R&B;https://open.spotify.com/track/5SixeLvPsYpk7qq9lo5xYg;0.903;0.535;9.0;-6.434;1.0;0.0742;0.297;0.0;0.345;0.508;130.022;148779.0;4.0
I Don't Do Drugs (feat. Ariana Grande);Doja Cat, Ariana Grande;R&B;https://open.spotify.com/track/0FFsgUoFibYISzMxuGS61W;0.683;0.615;5.0;-5.737;1.0;0.0966;0.222;8.25e-06;0.154;0.45;77.014;188893.0;4.0
Monalisa;Lojay, Sarz, Chris Brown;R&B;https://open.spotify.com/track/3baPniPXS0iEII8rDUJdYP;0.828;0.726;10.0;-6.389;0.0;0.0419;0.106;0.00101;0.103;0.67;113.017;212976.0;4.0
Monalisa;Lojay, Sarz, Chris Brown;R&B;https://open.spotify.com/track/1zwZ26A7OA5wTrA3FejCLL;0.827;0.705;10.0;-6.756;0.0;0.0429;0.0813;0.00556;0.102;0.624;113.006;213992.0;4.0
Scarred;Giveon;R&B;https://open.spotify.com/track/5PSYn0XVImstXPFFDtajEK;0.667;0.591;4.0;-8.456;0.0;0.033;0.414;0.0;0.157;0.434;97.565;178265.0;3.0
Starry Eyes - MIKE DEAN Remix;The Weeknd, MIKE DEAN;R&B;https://open.spotify.com/track/5ONnknPrFf58QVxCBRcofB;0.318;0.475;9.0;-7.513;0.0;0.0329;0.477;2.76e-05;0.341;0.254;99.951;198222.0;3.0
Petty;Chris Brown;R&B;https://open.spotify.com/track/0crGQ19YYzGgFYLSw0UdrG;0.674;0.693;5.0;-7.021;0.0;0.0711;0.00584;2.81e-06;0.135;0.174;96.027;183507.0;4.0
Make You Mine;Giveon;R&B;https://open.spotify.com/track/7r1MqPAD09w24mCUUbxiCI;0.551;0.37;5.0;-10.194;0.0;0.0551;0.87;0.0;0.122;0.241;137.265;200192.0;4.0
attention;Omah Lay, Justin Bieber;R&B;https://open.spotify.com/track/2IhARxCm5lBKHgQvGw8RPo;0.817;0.72;5.0;-8.134;0.0;0.0809;0.172;0.000726;0.109;0.384;119.989;180563.0;4.0
C.A.B. (Catch A Body) (feat. Fivio Foreign);Chris Brown, Fivio Foreign;R&B;https://open.spotify.com/track/5mxJu0dK7KXbwEBzds4OLl;0.655;0.61;10.0;-8.157;1.0;0.0759;0.0313;0.00108;0.191;0.3;147.994;263680.0;4.0
Till The Wheels Fall Off (feat. Lil Durk & Capella Grey);Chris Brown, Lil Durk, Capella Grey;R&B;https://open.spotify.com/track/2oExMFdhTMgBTbHUvMJaC4;0.353;0.598;3.0;-8.615;0.0;0.221;0.0359;0.0;0.107;0.268;76.855;311387.0;3.0
I Like That;Bazzi;R&B;https://open.spotify.com/track/2RkZZh5XQ4y3sG8gCu96Tz;0.665;0.692;6.0;-5.431;0.0;0.112;0.172;0.0;0.191;0.68;74.474;158084.0;4.0
Possessive (feat. Lil Wayne & BLEU);Chris Brown, Lil Wayne, BLEU;R&B;https://open.spotify.com/track/56Z1Jhb8RwuCSpRO72yZox;0.734;0.398;9.0;-9.453;1.0;0.243;0.0136;0.000158;0.111;0.243;91.941;233747.0;4.0
Let Me Go;Giveon;R&B;https://open.spotify.com/track/52wlhIULOeaxZpzuTYrVlt;0.622;0.304;0.0;-8.741;0.0;0.0407;0.425;2.66e-05;0.133;0.224;92.542;176693.0;4.0
Slow Motion;AMARIA BB;R&B;https://open.spotify.com/track/493QaNbrvbEiQdPH9hDP6z;0.733;0.479;11.0;-9.27;0.0;0.301;0.575;0.00053;0.0831;0.485;88.742;166000.0;4.0
Wild Side (feat. Cardi B);Normani, Cardi B;R&B;https://open.spotify.com/track/2vXgyN14LX2zl7JEASw242;0.74;0.576;6.0;-6.744;0.0;0.146;0.0249;0.0;0.104;0.315;110.095;209476.0;4.0
Glad U Came (feat. ZieZie);Liilz, ZieZie;R&B;https://open.spotify.com/track/0P88fVbvRQGgRQN1GulQNy;0.75;0.531;2.0;-8.988;0.0;0.0513;0.374;0.0;0.107;0.663;139.997;125143.0;4.0
Another Heartbreak;Giveon;R&B;https://open.spotify.com/track/1TuSfYnKU5uKbYK1esQDLj;0.587;0.251;1.0;-9.017;1.0;0.0289;0.862;0.0;0.105;0.272;75.163;249316.0;4.0
Love's Train;Bruno Mars, Anderson .Paak, Silk Sonic;R&B;https://open.spotify.com/track/2JUQ7mV1AHk2owXLydmN4Z;0.711;0.605;6.0;-9.801;0.0;0.031;0.0396;2.29e-05;0.104;0.807;140.981;307014.0;4.0
Grrrls;Lizzo;R&B;https://open.spotify.com/track/7Mto5DGHzHXzF1hpsMRtYK;0.889;0.449;0.0;-7.63;1.0;0.293;0.0313;0.0;0.0581;0.911;137.941;121113.0;4.0
Addicted (feat. Lil Baby);Chris Brown, Lil Baby;R&B;https://open.spotify.com/track/1oNm8t4M05eHVX6KCfRaG8;0.654;0.532;5.0;-9.07;0.0;0.143;0.00892;0.0;0.104;0.389;85.016;218267.0;4.0
Fountains (with Tems);Drake, Tems;R&B;https://open.spotify.com/track/08XWh5c0BMyD1nKVxxl91z;0.843;0.485;10.0;-8.735;0.0;0.195;0.181;0.0675;0.107;0.689;100.053;192418.0;4.0
Essence (feat. Justin Bieber & Tems);WizKid, Justin Bieber, Tems;R&B;https://open.spotify.com/track/1MZtr7IH5qtjIkqrXj8WOJ;0.836;0.69;0.0;-5.816;1.0;0.123;0.0142;1.22e-05;0.112;0.586;104.004;263293.0;4.0
I Heard You’re Married (feat. Lil Wayne);The Weeknd, Lil Wayne;R&B;https://open.spotify.com/track/5XbA7TAqsD0fj0dGBrbb0D;0.736;0.848;9.0;-5.494;0.0;0.171;0.103;0.0;0.299;0.784;109.946;263642.0;4.0
LOVE YOU BETTER;Future;R&B;https://open.spotify.com/track/4XJRpBOG0bU3Nxnvam3FnC;0.709;0.357;5.0;-9.289;1.0;0.214;0.478;0.000294;0.112;0.544;75.494;129480.0;4.0
Soundgasm;Rema;R&B;https://open.spotify.com/track/2psl5iNJCrmmm2XtS7LZqb;0.805;0.525;6.0;-7.376;0.0;0.0638;0.119;0.00203;0.0779;0.693;100.033;204755.0;4.0
WE (Warm Embrace);Chris Brown;R&B;https://open.spotify.com/track/5fiZ3NflHIqMesP7Iehw2O;0.695;0.603;1.0;-6.543;1.0;0.104;0.0992;0.0;0.084;0.9;86.987;234947.0;4.0
Been Like This;Doja Cat;R&B;https://open.spotify.com/track/7y3xU9vEC1s8DSuuoSYKih;0.678;0.531;10.0;-5.029;1.0;0.0374;0.126;3.44e-05;0.377;0.176;99.008;177373.0;4.0
D O D O;Tayc;R&B;https://open.spotify.com/track/4DhGbk8afMpvkU1f9Cqwyf;0.678;0.646;5.0;-7.996;0.0;0.112;0.304;0.000405;0.154;0.582;98.816;179240.0;4.0
2AM;SZA;R&B;https://open.spotify.com/track/3vZGtceCbJVh5aDT4XhE0p;0.504;0.267;9.0;-13.678;0.0;0.406;0.438;0.0;0.141;0.392;83.966;242823.0;4.0
Tread Carefully;SZA;R&B;https://open.spotify.com/track/7newfXclX39UwWTw2gDswM;0.505;0.249;1.0;-14.879;0.0;0.139;0.115;0.0;0.155;0.207;115.815;182069.0;4.0
Bloody Samaritan;Ayra Starr;R&B;https://open.spotify.com/track/1OoPhcM78evXIxjmSzCnmf;0.796;0.719;8.0;-7.018;0.0;0.138;0.036;0.0;0.0718;0.242;105.027;187000.0;4.0
Here We Go… Again (feat. Tyler, the Creator);The Weeknd, Tyler, The Creator;R&B;https://open.spotify.com/track/1NhjYYcYTRywc0di98xHxf;0.469;0.623;1.0;-4.432;1.0;0.0302;0.345;0.0;0.588;0.198;134.943;209778.0;4.0
up at night (feat. justin bieber);Kehlani, Justin Bieber;R&B;https://open.spotify.com/track/4WCAb7rGU70hyx3m9joKCx;0.563;0.756;0.0;-3.852;0.0;0.0579;0.196;0.0;0.245;0.234;100.012;182227.0;4.0
Playboy;Fireboy DML;R&B;https://open.spotify.com/track/1Cg51Jk6EoXBQ0KiwzWJfm;0.555;0.674;7.0;-7.81;1.0;0.132;0.334;1.28e-06;0.0586;0.854;158.829;207475.0;5.0
Closure (feat. H.E.R.);Chris Brown, H.E.R.;R&B;https://open.spotify.com/track/4QZlnnZzr2ikWn4jdiyFfk;0.608;0.709;9.0;-7.725;0.0;0.0459;0.0456;0.000119;0.12;0.596;113.789;183133.0;5.0
Best Friends;The Weeknd;R&B;https://open.spotify.com/track/1E5Xu8dur0fAjSP1VpVhAZ;0.737;0.564;4.0;-7.045;0.0;0.105;0.436;0.0;0.351;0.528;90.0;163504.0;4.0
Show It (feat. Blxst);Chris Brown, Blxst;R&B;https://open.spotify.com/track/4bT3nQBzrsJabSWCD852d1;0.465;0.66;5.0;-7.296;1.0;0.219;0.00971;2.9e-06;0.1;0.39;96.841;190413.0;4.0
Please Do Not Lean (feat. BADBADNOTGOOD);Daniel Caesar, BADBADNOTGOOD;R&B;https://open.spotify.com/track/5uXO1sjZ7VbNKexKaFRna3;0.67;0.41;1.0;-13.444;1.0;0.0381;0.241;8.55e-06;0.167;0.46;127.972;240938.0;4.0
Gotta Move On (feat. Bryson Tiller);Diddy, Bryson Tiller;R&B;https://open.spotify.com/track/3K9IrLs25jHtvWjAAFAfav;0.699;0.679;9.0;-4.528;1.0;0.0556;0.55;0.0;0.0816;0.56;102.919;160777.0;4.0
Come Through (feat. Chris Brown);H.E.R., Chris Brown;R&B;https://open.spotify.com/track/29he0Joo5sz2607A6ZBT6H;0.612;0.423;5.0;-8.062;0.0;0.0508;0.588;0.0;0.117;0.18;135.841;214093.0;5.0
Sex Memories (feat. Ella Mai);Chris Brown, Ella Mai;R&B;https://open.spotify.com/track/4L1ssURf09bPAfPhhOgy56;0.632;0.73;10.0;-6.905;1.0;0.0493;0.00728;0.00423;0.0903;0.701;79.929;211880.0;4.0
Peru;Fireboy DML;R&B;https://open.spotify.com/track/4hJhHbkhZFnxmWbAkZRoe0;0.956;0.417;7.0;-7.892;0.0;0.0926;0.572;0.00071;0.0782;0.714;108.015;187111.0;4.0
Peru;Fireboy DML;R&B;https://open.spotify.com/track/0lk5tzmaJWVAv5GBvpm3xu;0.951;0.415;7.0;-6.847;0.0;0.077;0.572;0.00403;0.0792;0.633;108.014;151641.0;4.0
Tryna Be;Giveon;R&B;https://open.spotify.com/track/0h1ednFFd4xK5SCO8mXNOe;0.637;0.242;1.0;-12.556;0.0;0.0513;0.524;0.0;0.204;0.281;131.993;170653.0;3.0
Need You Right Here (feat. Bryson Tiller);Chris Brown, Bryson Tiller;R&B;https://open.spotify.com/track/2t6ooTCEqknXk65LQ5kkRK;0.654;0.519;2.0;-8.593;1.0;0.057;0.04;0.0;0.133;0.119;91.938;191160.0;4.0
Nobody But You;Sonder, Jorja Smith;R&B;https://open.spotify.com/track/6VFKuuqSbA1GpMEosUgTwQ;0.637;0.299;7.0;-11.314;1.0;0.0366;0.742;0.0;0.359;0.364;83.872;213214.0;4.0
Sans effet;Tayc;R&B;https://open.spotify.com/track/3vmz5p8yz0M8R2rPP8dsSN;0.638;0.642;5.0;-5.787;0.0;0.0839;0.176;0.000524;0.0741;0.548;100.028;160531.0;4.0
Intimidated (feat. H.E.R.);KAYTRANADA, H.E.R.;R&B;https://open.spotify.com/track/1jBKtzlwTVtCrScpiiHiKT;0.738;0.75;11.0;-3.654;0.0;0.219;0.0167;0.00976;0.174;0.342;112.009;207840.0;4.0
Get To You;Giveon;R&B;https://open.spotify.com/track/2D5syPC60v8voqHqo9kUtn;0.356;0.44;8.0;-10.895;0.0;0.0552;0.554;3.52e-06;0.551;0.125;95.547;205772.0;4.0
This Will Do;Giveon;R&B;https://open.spotify.com/track/7GypRHZMWmb81zN90Phu9y;0.619;0.299;7.0;-9.183;0.0;0.0283;0.348;0.0;0.157;0.369;114.799;175150.0;3.0
Last Call;Khalid;R&B;https://open.spotify.com/track/7k0wVBW3cvV6Xmb87JikIf;0.553;0.727;5.0;-6.905;1.0;0.0348;0.0254;0.0113;0.107;0.286;173.972;191376.0;4.0
TAKE A CHANCE (feat. Anderson .Paak);DOMi & JD BECK, Anderson .Paak;R&B;https://open.spotify.com/track/3Fo54IlOlnwzMwGjjEqCzN;0.476;0.779;1.0;-9.189;1.0;0.163;0.825;0.26;0.155;0.469;156.655;264413.0;4.0
Slidin' (feat. Kodak Black);Jason Derulo, Kodak Black;R&B;https://open.spotify.com/track/173ff06by7Ujur3An4cHWf;0.695;0.884;11.0;-1.953;0.0;0.172;0.106;0.0;0.134;0.803;100.088;156300.0;4.0
I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby);DJ Khaled, Post Malone, DaBaby, Megan Thee Stallion, Lil Baby;R&B;https://open.spotify.com/track/20GrahbI4AzAOWxpYfDKkf;0.757;0.721;4.0;-2.906;0.0;0.0691;0.00196;0.0;0.647;0.364;124.036;165366.0;4.0
JUMP (feat. Coast Contra);Ciara, Coast Contra;R&B;https://open.spotify.com/track/0Eyr5YGPwE4CzmNGXhxc87;0.941;0.79;1.0;-5.193;1.0;0.189;0.135;1.53e-06;0.296;0.764;120.007;206335.0;4.0
Found (feat. Brent Faiyaz);Tems, Brent Faiyaz;R&B;https://open.spotify.com/track/0GGfGINoVYiSFXPOjg3RHj;0.821;0.412;7.0;-7.795;1.0;0.0341;0.625;1.64e-05;0.0985;0.333;109.977;209454.0;4.0
dec 11th;Giveon;R&B;https://open.spotify.com/track/5svK1ysz8yk6sLC3bhxUGt;0.571;0.37;5.0;-11.797;1.0;0.116;0.624;0.0;0.662;0.918;59.886;73209.0;4.0
Stars Align (with Drake);Majid Jordan, Drake;R&B;https://open.spotify.com/track/2lBExcAjBgX7Jb480goU9B;0.763;0.667;2.0;-6.285;1.0;0.085;0.021;2.4e-05;0.0715;0.75;95.864;260520.0;4.0
Pitch Black;Chris Brown;R&B;https://open.spotify.com/track/5W94lwyI9slG3JTzBZmvKC;0.451;0.639;4.0;-7.61;0.0;0.254;0.0156;0.0;0.346;0.163;88.394;174000.0;4.0
Ex For A Reason (with JT from City Girls);Summer Walker, JT, City Girls;R&B;https://open.spotify.com/track/1De7cOMrdUnVpjWBaowMg4;0.726;0.728;11.0;-5.775;0.0;0.0408;0.239;0.0;0.177;0.566;115.047;225502.0;4.0
Drugs N Hella Melodies (feat. Kali Uchis);Don Toliver, Kali Uchis;R&B;https://open.spotify.com/track/0IX5OFffosy8wk16m1IFCa;0.56;0.707;1.0;-6.863;0.0;0.07;0.264;0.000268;0.108;0.341;147.0;198058.0;4.0
universe;thuy;R&B;https://open.spotify.com/track/7B4UxdHwRKJYRhvXxmgZhM;0.636;0.452;11.0;-8.298;1.0;0.0329;0.136;1.97e-06;0.104;0.0678;80.004;186627.0;4.0
Treat Me;Chlöe;R&B;https://open.spotify.com/track/2ZCu2xskiEBCV3y0eu0zJG;0.708;0.793;7.0;-2.518;0.0;0.0417;0.0442;2.62e-06;0.0362;0.503;94.005;149866.0;4.0
Seduce (Feat. Capella Grey & Tamae);Russ, Tamae, Capella Grey;R&B;https://open.spotify.com/track/5irzewJoHob42Nq3P9kOYh;0.825;0.366;1.0;-6.973;0.0;0.0614;0.624;1.87e-06;0.0575;0.75;94.032;117447.0;4.0
After Last Night (with Thundercat & Bootsy Collins);Bruno Mars, Anderson .Paak, Silk Sonic, Thundercat, Bootsy Collins;R&B;https://open.spotify.com/track/3jiKUMXqwEodB7gVv1RMZU;0.651;0.703;0.0;-8.958;0.0;0.0816;0.0297;0.0;0.0608;0.647;140.051;249444.0;4.0
Surprise;Chlöe;R&B;https://open.spotify.com/track/3xcapG4WdzvsER4g70MjKc;0.729;0.74;4.0;-4.12;0.0;0.0556;0.193;0.0;0.132;0.857;139.01;155299.0;4.0
Life Is Good (feat. Scribz Riley);SiR, Scribz Riley;R&B;https://open.spotify.com/track/4bxr2sOVZSLjIN7tQx53ir;0.659;0.675;1.0;-6.005;0.0;0.19;0.198;0.00129;0.108;0.19;146.049;197260.0;4.0
fue mejor (feat. SZA);Kali Uchis, SZA;R&B;https://open.spotify.com/track/4AIiCP2scA6jt6jAKfkvTX;0.769;0.384;5.0;-7.414;0.0;0.0353;0.239;0.000227;0.0762;0.23;106.002;230965.0;4.0
System (feat. WizKid);Dave, WizKid;R&B;https://open.spotify.com/track/5gOtq0sKU24ZF8hnXlSp1V;0.817;0.669;0.0;-4.278;0.0;0.1;0.105;1.25e-06;0.247;0.693;106.934;181550.0;4.0
Waterfall;Disclosure, RAYE;R&B;https://open.spotify.com/track/72EaWichAXl7tTulGwxCKO;0.691;0.733;11.0;-6.887;0.0;0.0572;0.0212;5.61e-05;0.0894;0.834;128.038;232120.0;4.0
MERCEDES;Brent Faiyaz;R&B;https://open.spotify.com/track/0tkgmjBMU6qSxolAKB3f2H;0.547;0.619;3.0;-6.485;0.0;0.132;0.0951;2.62e-06;0.0716;0.519;76.285;233070.0;4.0
Starry Eyes;The Weeknd;R&B;https://open.spotify.com/track/6zzdyvVWjGrQBraSvuqJPY;0.309;0.418;9.0;-8.622;0.0;0.031;0.465;7.58e-05;0.295;0.146;134.23;148000.0;4.0
chances;thuy, DCMBR;R&B;https://open.spotify.com/track/3PPD1wg591kQnsws16mlkS;0.748;0.472;3.0;-9.15;0.0;0.0557;0.0822;0.0;0.0525;0.605;141.93;167313.0;4.0
Hmhmm (feat. EST Gee);Chris Brown, EST Gee;R&B;https://open.spotify.com/track/0Tnw0FXl9CYNec5VsPN0y8;0.503;0.63;5.0;-6.698;0.0;0.171;0.0126;0.0;0.148;0.326;120.002;204533.0;5.0
Water Sign (with Jhené Aiko);AUGUST 08, Jhené Aiko;R&B;https://open.spotify.com/track/62oXwEYWQd8tGZvF6WUOs9;0.71;0.693;5.0;-8.055;1.0;0.0401;0.048;0.00716;0.0974;0.492;104.963;260571.0;4.0
SHOWING OFF HER BODY (with Davido);DaBaby, Davido;R&B;https://open.spotify.com/track/5xHodqknQtgokj6oO1giHb;0.81;0.69;5.0;-6.984;0.0;0.107;0.0142;1.71e-05;0.0698;0.621;95.004;212640.0;4.0
How (feat. Roddy Ricch);Ella Mai, Roddy Ricch;R&B;https://open.spotify.com/track/6w93UfN5MeXXQTrVIf5V6x;0.464;0.445;4.0;-8.507;0.0;0.238;0.215;0.0;0.495;0.181;94.14;218320.0;4.0
Immature;FLO;R&B;https://open.spotify.com/track/5Gp0BMl8A4obJTIpd0qWox;0.346;0.571;10.0;-5.724;0.0;0.0762;0.00718;0.0;0.135;0.463;82.67;173106.0;4.0
All To Me;Giveon;R&B;https://open.spotify.com/track/5JycxhApZmzbA4xSwvqh6k;0.523;0.543;5.0;-8.39;0.0;0.156;0.65;0.0;0.257;0.318;116.161;127807.0;3.0
Survive The Night;Chris Brown;R&B;https://open.spotify.com/track/1XMuwQaSIyzi9l6kvcyJPM;0.712;0.647;4.0;-7.234;0.0;0.044;0.00791;0.000347;0.234;0.506;139.854;187680.0;4.0
Insane;Summer Walker;R&B;https://open.spotify.com/track/3pcxxaUxAMSfz2zgetHydD;0.39;0.607;3.0;-8.056;1.0;0.303;0.632;0.000162;0.138;0.347;161.625;189906.0;4.0
DFMU;Ella Mai;R&B;https://open.spotify.com/track/1bdm32mVmoGcek5bVKxQKd;0.708;0.673;6.0;-4.163;1.0;0.0585;0.499;0.000233;0.103;0.311;136.969;197520.0;4.0
Loved By You (feat. Burna Boy);Justin Bieber, Burna Boy;R&B;https://open.spotify.com/track/2tB9OFgAHjAds3cqquLlvp;0.79;0.724;1.0;-6.972;1.0;0.0852;0.0696;2.33e-06;0.113;0.642;101.04;159250.0;4.0
Don’t Break My Heart;The Weeknd;R&B;https://open.spotify.com/track/6a4GH1gljLL7VvmO9u5O92;0.767;0.618;10.0;-7.163;1.0;0.032;0.31;0.0;0.179;0.243;121.959;205469.0;4.0
Lady Of Namek;Tory Lanez;R&B;https://open.spotify.com/track/6ieWL5CLN9WdC875guWtMe;0.676;0.659;11.0;-5.123;0.0;0.0476;0.194;0.0;0.283;0.595;134.985;193994.0;4.0
The Dress;Dijon;R&B;https://open.spotify.com/track/0YMe6PHRbeDcN7KJdCG0bW;0.747;0.531;8.0;-5.99;1.0;0.0477;0.266;1.8e-06;0.192;0.785;88.009;184768.0;4.0
Race My Mind;Drake;R&B;https://open.spotify.com/track/2Q3jFbyE61mCjS3SkW4toJ;0.488;0.635;10.0;-7.19;1.0;0.26;0.179;8.16e-06;0.156;0.783;174.072;269884.0;4.0
Fly As Me;Bruno Mars, Anderson .Paak, Silk Sonic;R&B;https://open.spotify.com/track/3a6FcTyvSf0ED3VXeH3PJ5;0.783;0.627;2.0;-8.521;1.0;0.102;0.00756;0.0;0.0606;0.48;100.025;219389.0;4.0
At Least We Tried;Giveon;R&B;https://open.spotify.com/track/6vykq1FmiHr7e5CPyPyHX4;0.59;0.465;7.0;-9.152;0.0;0.056;0.468;0.0;0.111;0.313;122.782;212669.0;3.0
Love To Dream;Doja Cat;R&B;https://open.spotify.com/track/6Q9IUoBTNLHgBib1FSFGbj;0.734;0.45;6.0;-7.075;1.0;0.0824;0.597;7.33e-06;0.0964;0.529;135.067;216853.0;4.0
Unholy Matrimony;Giveon;R&B;https://open.spotify.com/track/1nTNZgKeqm4ODmIVL07nxe;0.514;0.406;1.0;-10.157;1.0;0.0856;0.54;0.00077;0.0953;0.46;118.337;200476.0;4.0
Iffy;Chris Brown;R&B;https://open.spotify.com/track/6Ffu3RbeGb78BhcOMXBjGs;0.51;0.819;6.0;-5.648;0.0;0.221;0.017;0.0;0.149;0.479;195.157;173547.0;4.0
Sleep At Night;Chris Brown;R&B;https://open.spotify.com/track/0omx2LN5ABADusOyzKVYUY;0.579;0.418;6.0;-10.511;0.0;0.0969;0.394;0.0;0.0783;0.497;111.845;219587.0;3.0
Persuasive;Doechii;R&B;https://open.spotify.com/track/5MA0iU2dyAFwWUzfyrk2di;0.822;0.627;7.0;-5.826;0.0;0.126;0.143;0.0;0.146;0.5;120.057;216707.0;4.0
